HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,Environmental Score
439353,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
94214,COC1C(C(C(C(O1)CO)O)O)O,True,"['H315', 'H319', 'H335']",70,0
79025,C(C1C(C(C(C(O1)O)O)O)O)O,True,Not classified as a hazardous substance,0,0
76935,COC1C(C(C(C(O1)CO)O)O)O,True,"['H315', 'H319', 'H335']",70,0
17106,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
2108,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
2724705,C1C2C(C(C(C(O1)O2)O)O)O,True,"['H312', 'H315', 'H319', 'H335']",120,0
448388,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
444863,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
441481,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439804,C1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
439710,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439650,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
25310,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6902,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6027,C1C(C(C(C(O1)O)O)O)O,True,"['H315', 'H319', 'H335']",70,0
3871,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,True,No GHS data available,100,100
16048618,C(C1C(C(C(C(O1)OCC(CO)O)O)O)O)O,True,No GHS data available,100,100
11869260,COC1C(C(OC(C1O)O)CO)O,True,No GHS data available,100,100
9828112,C1C(C(OC1O)CO)O,True,"['H315', 'H319', 'H335']",70,0
656941,CCCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
450503,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
446578,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
445238,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
445226,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
439731,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439507,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
439268,C1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
185698,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
171355,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,True,['H318'],25,0
111068,CCCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
5779,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
206,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
21572943,CC(C)OC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
12003287,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
11768891,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
10975657,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
10130220,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6323336,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
2724488,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
448719,CC1(C(C(CO1)O)(O)O)O,True,No GHS data available,100,100
445894,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
444173,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439730,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439548,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439509,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439204,C1C(C(C(O1)(CO)O)O)O,True,No GHS data available,100,100
428040,CCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
125409,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
101798,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
101554,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
79029,C1C2C(C(C(C(O1)O2)O)O)O,True,"['H312', 'H315', 'H319', 'H335']",120,0
19466,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
229,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
25245970,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
22833604,C1C(C(OC1O)CO)O,True,No GHS data available,100,100
15613266,CC(C)OC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
11744941,C1C2C(C(C(C(O1)O2)O)O)O,True,"['H312', 'H315', 'H319', 'H335']",120,0
11107340,CCCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
10106330,C(C1C(C(C(C(O1)OC(CO)CO)O)O)O)O,True,No GHS data available,100,100
9996708,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
7057906,C1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
6971007,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6857384,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6321330,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6102754,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
4462283,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
4302177,C(C1C(C(C(C(O1)OCC(CO)O)O)O)O)O,True,No GHS data available,100,100
3036743,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
641631,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
548228,C(C1C(C(C(C(O1)(CO)O)O)O)O)O,True,No GHS data available,100,100
448931,C1C2C(C(O1)C(C(O2)O)O)O,True,No GHS data available,100,100
447347,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
446585,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
445935,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
444061,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
441033,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
440921,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
440160,C1C(C(C(C(O1)OP(=O)(O)O)O)O)O,True,No GHS data available,100,100
439680,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
439678,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439583,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
439574,C1C(C(C(O1)O)O)O,True,No GHS data available,100,100
439554,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439508,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
345751,C1C(C(OC1O)CO)O,True,"['H315', 'H319', 'H335']",70,0
245622,C(C(C1C(C(C(C(O1)O)O)O)O)O)O,True,No GHS data available,100,100
160514,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,True,No GHS data available,100,100
99057,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
94169,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O,True,"['H315', 'H319', 'H335']",70,0
9062,C1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
840,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
59435876,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
57331769,C(COC1C(C(C(OC1O)CO)O)O)O,True,No GHS data available,100,100
44544736,CC1C(C(C(C(O1)O)F)O)O,True,"['H302', 'H315', 'H319', 'H335']",120,0
44123585,CC1(C(C(CO1)O)(O)O)O,True,No GHS data available,100,100
42628615,C(C1C(C(C(C(O1)O)O)O)O)OS(=O)(=O)O,True,No GHS data available,100,100
21627871,CC(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
21627866,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
21581150,C1C(C(C(O1)O)O)O,True,No GHS data available,100,100
21581149,C1C(C(C(O1)O)O)O,True,No GHS data available,100,100
15560222,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
14393376,CCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
12358757,C1C(C(C(O1)(CO)O)O)O,True,No GHS data available,100,100
12306941,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
12303783,CC1C(CC(C(O1)O)O)O,True,No GHS data available,100,100
12285879,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
12245515,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
11963500,COC1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
11953811,CC(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
11651921,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
11600723,C1C(C(OC(C1O)O)CO)O,True,No GHS data available,100,100
11521105,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
11499542,COC1C(OC(C(C1OC)OC)O)CO,True,No GHS data available,100,100
11402060,CCCCCOC1C(C(C(C(O1)C)O)O)O,True,['H319'],10,0
11390178,C(C1C(C(C(C(O1)(CO)O)O)O)O)O,True,No GHS data available,100,100
11389582,COC1C(C(C(O1)CO)O)O,True,No GHS data available,100,100
11019448,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
10374739,C1C2C(C(C(C(O1)O2)O)O)O,True,No GHS data available,100,100
10201852,C1C(C(C(C(O1)OC2COC(C(C2O)O)OC3COC(C(C3O)O)O)O)O)O,True,No GHS data available,100,100
9815668,CCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
7191874,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
7167925,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
7157007,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
7098664,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
7098663,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
7044039,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
7044038,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6992021,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6992018,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6971098,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6971004,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6971003,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6713579,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6710738,C1C2C(C(C(C(O1)O2)O)O)O,True,No GHS data available,100,100
6560213,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6420200,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
6323395,C(C1C(C(C(C(O1)O)F)O)O)O,True,"['H315', 'H319', 'H335']",70,0
6102790,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
5319817,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
5317246,CCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
5288437,CC1CC(C(C(O1)O)O)O,True,No GHS data available,100,100
5288324,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
3246595,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
3034742,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
642638,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
641630,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
511918,CCCCCOC1C(C(C(C(O1)CO)O)O)O,True,"['H315', 'H319', 'H335']",70,0
448819,CC1C(CC(C(O1)O)O)O,True,No GHS data available,100,100
448702,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
447849,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
447182,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
447147,CC1C(CC(C(O1)O)O)O,True,No GHS data available,100,100
447100,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
447027,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
446586,C1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
446103,CC1C(C(C(C(O1)O)OC)O)O,True,No GHS data available,100,100
445916,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
445913,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
444914,C1C(OC(C(C1O)O)O)CO,True,No GHS data available,100,100
444792,CC1C(C(C(C(O1)O)OC)O)O,True,No GHS data available,100,100
444344,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
444314,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
444063,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
441480,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
441035,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
439576,C1C(C(OC1O)CO)O,True,No GHS data available,100,100
439538,C1C(C(C(C(O1)OC2COC(C(C2O)O)O)O)O)O,True,No GHS data available,100,100
439240,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
439203,C1C(C(C(O1)(CO)O)O)O,True,No GHS data available,100,100
348011,COCC1C(C(C(C(O1)O)OC)OC)OC,True,No GHS data available,100,100
325714,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
315411,C(C1C(C(C(C(O1)O)F)O)O)O,True,"['H315', 'H319', 'H335']",70,0
313299,C1CCC(CC1)OC2C(C(C(C(O2)CO)O)O)O,True,No GHS data available,100,100
298284,COC1C(C(OC(C1OC)OC)CO)O,True,No GHS data available,100,100
255320,COC1C(C(C(O1)CO)O)O,True,No GHS data available,100,100
251615,C(C1C(OC(C(O1)O)CO)O)O,True,No GHS data available,100,100
242517,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
229740,COC1C2C(O2)C(O1)CO,True,No GHS data available,100,100
181215,CCCCCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
129679,COC1C(C(C(CO1)OC2C(C(C(CO2)O)O)O)O)O,True,No GHS data available,100,100
121667,CCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
120673,C(C1C(C(C(C(O1)O)O)O)O)F,True,No GHS data available,100,100
102169,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
92333,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
84695,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
83246,COC1C(C(OC(C1O)O)CO)O,True,No GHS data available,100,100
81696,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
993,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
40,C1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
89810651,C1C(C(C(O1)O)O)O,True,No GHS data available,100,100
67020466,C1C2C(C(O1)C(C(O2)O)O)O,True,No GHS data available,100,100
57179485,CC1C(C(C(C(O1)O)F)O)O,True,No GHS data available,100,100
57155031,C(C1C(C(C(O1)O)F)O)O,True,No GHS data available,100,100
54188673,COC1C(C(C(C(O1)CO)F)O)O,True,No GHS data available,100,100
53664883,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
53664880,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
53664879,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
53664875,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
53664873,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
53249955,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
51548332,COCC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
49857438,CC1C(C(C(O1)O)O)O,True,No GHS data available,100,100
46936810,CC1C(C(C(C(O1)O)OC)O)O,True,No GHS data available,100,100
46936233,CC1CC(C(C(O1)O)O)O,True,No GHS data available,100,100
44588355,COC1C(COC(C1O)O)O,True,No GHS data available,100,100
44588354,COC1C(C(COC1O)O)O,True,No GHS data available,100,100
44363325,C1C(C(C(C(O1)OP(=O)(O)O)O)O)O,True,No GHS data available,100,100
44269524,COCC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
36688093,C1C(C(C(O1)O)O)O,True,No GHS data available,100,100
25323130,C(C(C1C(C(C(C(O1)O)O)O)O)O)O,True,No GHS data available,100,100
22967427,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
22887267,CC1C(CC(C(O1)OC)O)O,True,No GHS data available,100,100
22885266,CC(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
22847930,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
22828754,CCCCCOC1C(C(C(C(O1)CO)O)O)O,True,"['H315', 'H318', 'H319']",45,0
22787884,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
21681707,C#CCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
21627879,C1C2C(C(C(C(O1)O2)O)O)O,True,No GHS data available,100,100
21627870,CC(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
21627868,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
21145993,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
20055052,C1C(C(C(O1)O)O)O,True,No GHS data available,100,100
18637782,COC1C(C(C(O1)CO)O)O,True,No GHS data available,100,100
15977254,C1C2C(C(C(C(O1)O2)O)O)O,True,"['H312', 'H315', 'H319', 'H335']",120,0
15560232,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
15560227,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
14778197,C1COC(C1O)O,True,No GHS data available,100,100
14393378,CCCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
13976559,C1COCOC1CO,True,No GHS data available,100,100
13932301,COC1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
13832654,CC1C(C(C(O1)O)O)O,True,No GHS data available,100,100
13783697,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
13037722,C1C(C2C(C(C(O1)O2)O)O)O,True,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,0
13037720,C1C2C(C(O1)C(C(O2)O)O)O,True,No GHS data available,100,100
12896843,C1CCOC(C1)OCC(CO)O,True,No GHS data available,100,100
12889245,COC1C(C(C(O1)CO)O)O,True,No GHS data available,100,100
12312600,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
12312598,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
12303788,CC1C(CC(C(O1)O)O)O,True,No GHS data available,100,100
12302977,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
12298575,CCOC1C(CCCO1)O,True,No GHS data available,100,100
12285889,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
12285878,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
12245518,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
12190988,COC1(CCOCC1O)OC,True,No GHS data available,100,100
12082513,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
11947765,C1C2C(C(C(C(O1)O2)O)O)O,True,No GHS data available,100,100
11908474,C1C(C(OC1O)CO)O,True,No GHS data available,100,100
11816326,CC1(OC2COC(C(C2O1)O)O)C,True,No GHS data available,100,100
11804933,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
11789546,COC1C(C(C(O1)CO)O)O,True,No GHS data available,100,100
11788789,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
11665459,COC1(CCOCC1O)OC,True,No GHS data available,100,100
11658300,C1C(C(OC1O)CO)O,True,"['H315', 'H319', 'H335']",70,0
11435035,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
11389478,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
11309871,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
11147907,COC1C(C(C(O1)CO)O)O,True,No GHS data available,100,100
11138003,COC1(C(C(C(CO1)O)O)O)CO,True,No GHS data available,100,100
11137711,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
11127487,CCOC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
11105941,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
11065675,CC(=O)OC1COC(C(C1OC(=O)C)OC(=O)C)O,True,No GHS data available,100,100
11030410,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
11019200,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
11008085,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
10965116,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
10965080,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
10964845,COC1C(C(C(O1)CO)O)O,True,No GHS data available,100,100
10953689,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
10942577,CC1(OCCC(O1)CO)C,True,No GHS data available,100,100
10904041,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O,True,No GHS data available,100,100
10888078,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
10888063,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
10877291,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
10855816,COC1C(C(C(CO1)O)O)O,True,No GHS data available,100,100
10219674,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
10130117,CC1C(C(CC(O1)O)OC)O,True,No GHS data available,100,100
9992463,C(C1C(C(C(C(O1)OC(CO)CO)O)O)O)O,True,No GHS data available,100,100
9920533,C(C(C1C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
7568471,COC1C(C(C(C(O1)CO)O)O)O,True,No GHS data available,100,100
7567127,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
7191878,C(C1C(C(C(C(O1)O)O)F)O)O,True,No GHS data available,100,100
7092844,C1C2C(C(C(C(O1)O2)O)O)O,True,No GHS data available,100,100
7067546,C(C1C(C(C(C(O1)O)O)O)F)O,True,No GHS data available,100,100
7067545,C(C1C(C(C(C(O1)O)O)F)O)O,True,No GHS data available,100,100
7059433,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
7057908,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
7057905,C1C(C(C(OC1O)CO)O)O,True,No GHS data available,100,100
7048819,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
7019000,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
7018164,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6992084,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6971097,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6971016,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
6971005,C(C1C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6933349,C1C(C(COC1O)O)O,True,No GHS data available,100,100
6857376,CC1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
6409820,C(C1C(C(C(C(O1)O)O)O)O)F,True,No GHS data available,100,100
6102353,C1C(C(C(C(O1)O)O)O)O,True,No GHS data available,100,100
5319264,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
5289596,C1C(C(C(C(O1)OC2COC(C(C2O)O)O)O)O)O,True,No GHS data available,100,100
5289595,C1C(C(C(C(O1)OC2COC(C(C2O)O)O)O)O)O,True,No GHS data available,100,100
4475714,C1C(C(C(O1)O)O)O,True,No GHS data available,100,100
4166833,C1CCOC(C1)OCCO,True,No GHS data available,100,100
3719039,C(C1C(C(C(C(O1)O)O)O)F)O,True,No GHS data available,100,100
3021129,C1CC(C(OC1)O)O,True,No GHS data available,100,100
2758978,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
2753347,CC1C(C(C(C(O1)OC)O)O)O,True,No GHS data available,100,100
2737304,C(C1C(C(C(C(O1)O)O)O)F)O,True,No GHS data available,100,100
2737302,C(C1C(C(C(C(O1)O)F)O)O)O,True,No GHS data available,100,100
2723626,CC1C(C(CC(O1)O)O)O,True,No GHS data available,100,100
1742165,C1C2C(C(C(C(O1)O2)O)O)O,True,No GHS data available,100,100
1549080,C(C1C(C(C(C(O1)O)O)O)O)O,True,No GHS data available,100,100
560157,COC1C(C(OC1O)CO)O,True,No GHS data available,100,100
449370,CC1C(C(C(C(O1)O)O)OC)O,True,No GHS data available,100,100
447629,C1C(OC(C(C1O)O)O)CO,True,No GHS data available,100,100
444670,C1C(C(C(C(O1)O)F)O)O,True,No GHS data available,100,100
443265,C(C1C(C(C(C(O1)OC(CO)CO)O)O)O)O,True,No GHS data available,100,100
