HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,SCALED Health,HEALTH PI,Environmental Score,SCALED ENV,ENV PI,HBD_InChIKey,HBD_MolecularFormula,HBD_MolecularWeight,SCALED MW,MW PI,HBD_mp,TOTAL PI,RANK
345420,C1=CC(=CC=C1C2=CC=C(C=C2)F)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,QSJNKJGPJVOGPK-UHFFFAOYSA-N,C12H9FO,188.2,31.90754516,8.615037194,no mp data,80.35066938,612
16213451,C(C(C(=O)O)N)C(=O)O,TRUE,['H351'],75,91.37931034,50.25862069,0,100,18,CKLJMWTZIZZHCS-GZPBOPPUSA-N,C4H7NO4,134.1,44.78001491,12.09060403,no mp data,80.34922472,613
264,CCCC(=O)O,TRUE,"['H314', 'H227', 'H311', 'H318', 'H371']",175,79.88505747,43.93678161,0,100,18,FERIUCNNQQJTOY-UHFFFAOYSA-N,C4H8O2,88.11,68.15344456,18.40143003,-5.7,80.33821164,614
2734360,B(C1=CC=C(C=C1)O)(O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,COIQUVGFTILYGA-UHFFFAOYSA-N,C6H7BO3,137.93,43.53657652,11.75487566,no mp data,80.32958831,615
2734359,B(C1=CC(=CC=C1)O)(O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,WFWQWTPAPNEOFE-UHFFFAOYSA-N,C6H7BO3,137.93,43.53657652,11.75487566,no mp data,80.32958831,615
643402,C1=COC(=C1)C=CC(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,ZCJLOOJRNPHKAV-ONEGZZNKSA-N,C7H6O3,138.12,43.47668694,11.73870547,143,80.31341812,617
12198010,C1=CC=C(C=C1)CC(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,WLJVXDMOQOGPHL-ANVYNZRWSA-N,C8H8O2,138.13,43.47353942,11.73785564,no mp data,80.31256829,618
10393,C1=CC(=CC=C1CCO)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,YCCILVSKPBXVIP-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,90,80.31001953,619
12198007,C1=CC=C(C=C1)CC(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,WLJVXDMOQOGPHL-NCYHJHSESA-N,C8H8O2,138.16,43.46409959,11.73530689,no mp data,80.31001953,619
17927,CCC1=C(C=C(C=C1)O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,VGMJYYDKPUPTID-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,98.5,80.31001953,619
83404,C1=CC(=CC(=C1)O)CCO,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,AMQIPHZFLIDOCB-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,no mp data,80.31001953,619
81437,COC1=CC=CC(=C1)CO,TRUE,"['H302', 'H315', 'H319']",70,91.95402299,50.57471264,0,100,18,IIGNZLVHOZEOPV-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,no mp data,80.31001953,619
12150,CCOC1=CC=C(C=C1)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,LKVFCSWBKOVHAH-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,66-67,80.31001953,619
228104,CC1=CC(=CC=C1)CC(CC(=O)O)C(=O)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,OHQFGTDAUDLCBG-UHFFFAOYSA-N,C12H14O4,222.24,27.02033837,7.295491361,no mp data,80.29549136,625
95557,CC1=CC=C(C=C1)CC(CC(=O)O)C(=O)O,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,CBRJMHNWUUTCDW-UHFFFAOYSA-N,C12H14O4,222.24,27.02033837,7.295491361,no mp data,80.29549136,625
2773328,C1=CN=C(N1)Cl,TRUE,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100,18,OCVXSFKKWXMYPF-UHFFFAOYSA-N,C3H3ClN2,102.52,58.57393679,15.81496293,no mp data,80.28048018,627
20260989,CC(CC1CC1)C(=O)O,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,RYNNQBQENNRWDW-UHFFFAOYSA-N,C7H12O2,128.17,46.8518374,12.6499961,no mp data,80.27643288,628
2723953,CCOCCOCCO,TRUE,['H331'],75,91.37931034,50.25862069,0,100,18,XXJWXESWEXIICW-WHRKIXHSSA-N,C6H14O3,135.18,44.42225181,11.99400799,no mp data,80.25262868,629
232569,CCCCCCC(C)CC(=O)O,TRUE,"['H315', 'H318']",35,95.97701149,52.78735632,0,100,18,ZDIXEQISPGRDEB-UHFFFAOYSA-N,C10H20O2,172.26,34.8600952,9.412225705,no mp data,80.19958203,630
12513823,CCCCCCC(C)CC(=O)O,TRUE,"['H315', 'H318']",35,95.97701149,52.78735632,0,100,18,ZDIXEQISPGRDEB-VIFPVBQESA-N,C10H20O2,172.26,34.8600952,9.412225705,no mp data,80.19958203,630
85785717,C1=CC(=CC=C1C#N)S(=O)(=O)F,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,YKZXWWMBQGHLNP-UHFFFAOYSA-N,C7H4FNO2S,185.18,32.42790798,8.755535155,no mp data,80.17507538,632
10176498,C1CC(CCC1C2=CC=C(C=C2)O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,LSVLMFBVUQQWOQ-UHFFFAOYSA-N,C12H16O2,192.25,31.23537061,8.433550065,no mp data,80.16918225,633
60999,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,MIYFJEKZLFWKLZ-UHFFFAOYSA-N,C15H14O2,226.27,26.53909047,7.165554426,no mp data,80.16555443,634
77462,CCC1=C(C=CC(=C1)C)O,TRUE,"['H302', 'H318']",75,91.37931034,50.25862069,0,100,18,AVVVXUXMKWPKAJ-UHFFFAOYSA-N,C9H12O,136.19,44.09281151,11.90505911,no mp data,80.1636798,635
9935,C1=CC=C(C(=C1)C(=O)O)F,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,NSTREUWFTAOOKS-UHFFFAOYSA-N,C7H5FO2,140.11,42.85918207,11.57197916,126.5,80.1466918,636
9968,C1=CC(=CC(=C1)F)C(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,MXNBDFWNYRNIBH-UHFFFAOYSA-N,C7H5FO2,140.11,42.85918207,11.57197916,124,80.1466918,636
247392,CCC1=CC=C(O1)C(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,YIFZPUOIORLHGC-UHFFFAOYSA-N,C7H8O3,140.14,42.85000714,11.56950193,no mp data,80.14421457,638
137628,CC1=CC=C(O1)C(=O)OC,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,XBYZJUMTKHUJIY-UHFFFAOYSA-N,C7H8O3,140.14,42.85000714,11.56950193,no mp data,80.14421457,638
11194378,CCC1=C(OC=C1)C(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,QFTPOFZMJXKRRR-UHFFFAOYSA-N,C7H8O3,140.14,42.85000714,11.56950193,no mp data,80.14421457,638
34661,C1=C(C=C(C=C1O)O)CO,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,NGYYFWGABVVEPL-UHFFFAOYSA-N,C7H8O3,140.14,42.85000714,11.56950193,no mp data,80.14421457,638
13622,COC1=CC=CC(=C1O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,LPYUENQFPVNPHY-UHFFFAOYSA-N,C7H8O3,140.14,42.85000714,11.56950193,42.8,80.14421457,638
587766,COC1=CC(=C(C=C1)O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,JXZABYGWFNGNLB-UHFFFAOYSA-N,C7H8O3,140.14,42.85000714,11.56950193,no mp data,80.14421457,638
136239,CC1=C(C=CC(=C1)F)OC,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,QXOBYWRKNIDHJG-UHFFFAOYSA-N,C8H9FO,140.15,42.8469497,11.56867642,no mp data,80.14338906,644
136240,CC1=CC(=C(C=C1)OC)F,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,FOVXANGOLMXKES-UHFFFAOYSA-N,C8H9FO,140.15,42.8469497,11.56867642,no mp data,80.14338906,644
61261,CSC1=CC=CC=C1O,TRUE,"['H302', 'H315', 'H319']",70,91.95402299,50.57471264,0,100,18,SOOARYARZPXNAL-UHFFFAOYSA-N,C7H8OS,140.2,42.83166904,11.56455064,no mp data,80.13926329,646
14086,CSC1=CC=C(C=C1)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,QASBCTGZKABPKX-UHFFFAOYSA-N,C7H8OS,140.2,42.83166904,11.56455064,no mp data,80.13926329,646
8072,CCNCCO,TRUE,"['H302', 'H311', 'H314', 'H318']",175,79.88505747,43.93678161,0,100,18,MIJDSYMOBYNHOT-UHFFFAOYSA-N,C4H11NO,89.14,67.36594122,18.18880413,no mp data,80.12558574,648
95459,C1=CC=C(C=C1)C(CC(=O)O)C(=O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,LVFFZQQWIZURIO-UHFFFAOYSA-N,C10H10O4,194.18,30.92491503,8.349727057,no mp data,80.08535924,649
736146,C1=CC=C(C=C1)C(CC(=O)O)C(=O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,LVFFZQQWIZURIO-QMMMGPOBSA-N,C10H10O4,194.18,30.92491503,8.349727057,no mp data,80.08535924,649
12479,CC(=O)OC1=CC=CC=C1OC(=O)C,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,FBSAITBEAPNWJG-UHFFFAOYSA-N,C10H10O4,194.18,30.92491503,8.349727057,64.5,80.08535924,649
639797,CC(C)C(C)(C)C(=O)O,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,MLFLWIBXZIPYEI-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,80.08111492,652
11492,C1=CC(=CC(=C1)O)CCN,TRUE,"['H302', 'H318']",75,91.37931034,50.25862069,0,100,18,GHFGJTVYMNRGBY-UHFFFAOYSA-N,C8H11NO,137.18,43.77460271,11.81914273,164-165,80.07776342,653
102,C1=CC(=CC(=C1)O)CO,TRUE,"['H315', 'H318', 'H319', 'H335']",95,89.08045977,48.99425287,0,100,18,OKVJCVWFVRATSG-UHFFFAOYSA-N,C7H8O2,124.14,48.3728049,13.06065732,73,80.0549102,654
84525,CC1=CC=C(C=C1)S(=O)(=O)OCC#N,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,PFXOLUYGXYEFOR-UHFFFAOYSA-N,C9H9NO3S,211.24,28.42738118,7.675392918,no mp data,80.04320901,655
7829,COC(=O)CCCCCCCCC(=O)OC,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,ALOUNLDAKADEEB-UHFFFAOYSA-N,C12H22O4,230.3,26.07468519,7.040165002,38,80.040165,656
12029255,C1=CC(=CC=C1CP(=O)(O)O)O,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,ZHBRSHSRMYZHLS-UHFFFAOYSA-N,C7H9O4P,188.12,31.92111418,8.618700829,no mp data,80.03824106,657
86062029,CC1=CC(=CC(=C1)S(=O)(=O)F)C,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,USDUCJJANRAWTQ-UHFFFAOYSA-N,C8H9FO2S,188.22,31.90415471,8.614121772,no mp data,80.033662,658
71309490,CCCCC(CC)C(=O)O,TRUE,['H361'],50,94.25287356,51.83908046,0,100,18,OBETXYAYXDNJHR-BKUSUEPDSA-N,C8H16O2,159.3,37.69617075,10.1779661,no mp data,80.01704656,659
18376592,C1=CN=C(N1)NC=O,TRUE,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.4137931,0,100,18,SMXZQOMVCREYNY-UHFFFAOYSA-N,C4H5N3O,111.1,54.05040504,14.59360936,no mp data,80.00740246,660
220264,CC1=CC=C(C=C1)S(=O)(=O)C(C)(C)C,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,BNOXKZIHCOIFLF-UHFFFAOYSA-N,C11H16O2S,212.31,28.28411285,7.636710471,no mp data,80.00452656,661
45496586,CNC1=NC=CN1C,TRUE,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.4137931,0,100,18,RLXLWFPRNNKNMB-UHFFFAOYSA-N,C5H9N3,111.15,54.02609087,14.58704453,no mp data,80.00083764,662
82200,C1=CC=C(C(=C1)CCO)O,TRUE,"['H302', 'H318']",75,91.37931034,50.25862069,0,100,18,ABFCOJLLBHXNOU-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,no mp data,79.99392758,663
2777273,C1=CC(=CC=C1OC(F)(F)F)Cl,TRUE,"['H226', 'H315', 'H319']",20,97.70114943,53.73563218,0,100,18,SELFZOLQRDPBKC-UHFFFAOYSA-N,C7H4ClF3O,196.55,30.55202239,8.249046044,no mp data,79.98467823,664
66995338,C1=CC=C(C=C1)CC(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,WLJVXDMOQOGPHL-ZXJNGCBISA-N,C8H8O2,142.1,42.25897255,11.40992259,no mp data,79.98463523,665
80642,C1=C(OC(=C1)C(=O)O)CO,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,PCSKKIUURRTAEM-UHFFFAOYSA-N,C6H6O4,142.11,42.25599887,11.4091197,no mp data,79.98383234,666
15618818,CC(C1=CC=CC=C1)O,TRUE,"['H302', 'H315', 'H318']",85,90.22988506,49.62643678,0,100,18,WAPNOHKVXSQRPX-KIVWUKIISA-N,C8H10O,131.22,45.76284103,12.35596708,no mp data,79.98240386,667
13437347,COC1=C(C=CC=C1F)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,DDDOFQQYNZCQSD-UHFFFAOYSA-N,C7H7FO2,142.13,42.25005277,11.40751425,no mp data,79.98222689,668
2737367,COC1=C(C(=CC=C1)F)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,YZNHPLVFLRSVHY-UHFFFAOYSA-N,C7H7FO2,142.13,42.25005277,11.40751425,no mp data,79.98222689,668
1549521,C1=COC(=C1)C=CC=O,TRUE,"['H302', 'H314', 'H318']",100,88.50574713,48.67816092,0,100,18,VZIRCHXYMBFNFD-HNQUOIGGSA-N,C7H6O2,122.12,49.17294464,13.27669505,53.88888889,79.95485597,670
12174,C1=COC(=C1)C=CC=O,TRUE,"['H302', 'H314', 'H318']",100,88.50574713,48.67816092,0,100,18,VZIRCHXYMBFNFD-UHFFFAOYSA-N,C7H6O2,122.12,49.17294464,13.27669505,54,79.95485597,670
9229,C1OC2=CC=CC=C2O1,TRUE,"['H226', 'H302', 'H332']",100,88.50574713,48.67816092,0,100,18,FTNJQNQLEGKTGD-UHFFFAOYSA-N,C7H6O2,122.12,49.17294464,13.27669505,no mp data,79.95485597,670
62131,CSSCC1=CC=CO1,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,CLSLQQCDHOZMDT-UHFFFAOYSA-N,C6H8OS2,160.3,37.46101061,10.11447286,no mp data,79.95355332,673
31242,CCC1=CC=C(C=C1)O,TRUE,"['H314', 'H318', 'H302']",100,88.50574713,48.67816092,0,100,18,HXDOZKJGKXYMEW-UHFFFAOYSA-N,C8H10O,122.16,49.15684348,13.27234774,45,79.95050866,674
14851,CC1=CC(=C(C=C1)O)Cl,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,AQJFATAFTQCRGC-UHFFFAOYSA-N,C7H7ClO,142.58,42.11670641,11.37151073,no mp data,79.94622337,675
74740,C1=CC=C(C=C1)CS(=O)(=O)Cl,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,OAHKWDDSKCRNFE-UHFFFAOYSA-N,C7H7ClO2S,190.65,31.49750852,8.504327301,no mp data,79.92386753,676
2734595,CC1=CC(=CC=C1)S(=O)(=O)Cl,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,KFPMLWUKHQMEBU-UHFFFAOYSA-N,C7H7ClO2S,190.65,31.49750852,8.504327301,no mp data,79.92386753,676
82511,CCCCCCCC(=O)OCC1=CC=CC=C1,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,MWQWCHLIPMDVLS-UHFFFAOYSA-N,C15H22O2,234.33,25.62625357,6.919088465,no mp data,79.91908846,678
66912,C1=CC(=CC=C1OCCO)OCCO,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,WTPYFJNYAMXZJG-UHFFFAOYSA-N,C10H14O4,198.22,30.29462214,8.179547977,no mp data,79.91518016,679
3152105,CC1=NC=CN1CCCN,TRUE,"['H302', 'H314']",75,91.37931034,50.25862069,0,100,18,NDUDHWBKFFJGMA-UHFFFAOYSA-N,C7H13N3,139.2,43.13936782,11.64762931,no mp data,79.90625,680
71310110,CC1=CC=CC=C1C(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,ZWLPBLYKEWSWPD-AAYPNNLASA-N,C8H8O2,143.19,41.93728612,11.32306725,no mp data,79.8977799,681
12198008,C1=CC=C(C=C1)CC(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,WLJVXDMOQOGPHL-XZJKGWKKSA-N,C8H8O2,143.19,41.93728612,11.32306725,no mp data,79.8977799,681
6180,CC(=O)NC(CCSC)C(=O)O,TRUE,['H318'],25,97.12643678,53.41954023,0,100,18,XUYPXLNMDZIRQH-UHFFFAOYSA-N,C7H13NO3S,191.25,31.39869281,8.477647059,105.5,79.89718729,683
7620,CCCCN(CCO)CCO,TRUE,"['H314', 'H318']",50,94.25287356,51.83908046,0,100,18,GVNHOISKXMSMPX-UHFFFAOYSA-N,C8H19NO2,161.24,37.2426197,10.05550732,no mp data,79.89458778,684
285825,COCCCCC(=O)O,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,FECCQKBXUJUGSF-UHFFFAOYSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,79.89452092,685
29759,CC(C1=CC=CC=C1)C(C)C(=O)O,TRUE,"['H317', 'H319']",35,95.97701149,52.78735632,0,100,18,NRYIIIVJCVRSSH-UHFFFAOYSA-N,C11H14O2,178.23,33.69241991,9.096953375,no mp data,79.8843097,686
15105174,CCNC(C)(C)CO,TRUE,"['H302', 'H315', 'H317', 'H318']",110,87.35632184,48.04597701,0,100,18,CPEPOQRXWWGDCU-UHFFFAOYSA-N,C6H15NO,117.19,51.24157351,13.83522485,no mp data,79.88120186,687
6919,C1=COC(=C1)C(=O)O,TRUE,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.4137931,0,100,18,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,C5H4O3,112.08,53.57780157,14.46600642,133.5,79.87979953,688
642107,CC(C1=CC=CO1)O,TRUE,"['H227', 'H302', 'H315', 'H319', 'H335']",120,86.20689655,47.4137931,0,100,18,UABXUIWIFUZYQK-RXMQYKEDSA-N,C6H8O2,112.13,53.55391064,14.45955587,no mp data,79.87334898,689
15043884,COCC1=NC=CN1,TRUE,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.4137931,0,100,18,WBQTVZALNOJHNB-UHFFFAOYSA-N,C5H8N2O,112.13,53.55391064,14.45955587,no mp data,79.87334898,689
1755,C(CCC(=O)CCC(=O)O)CCC(=O)O,TRUE,['H319'],10,98.85057471,54.36781609,0,100,18,XTQIBFVBYWIHIP-UHFFFAOYSA-N,C10H16O5,216.23,27.77135458,7.498265736,no mp data,79.86608183,691
57430803,CC1=C(C=CC(=C1)F)S(=O)(=O)F,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,XWDHWUDZLAQVEN-UHFFFAOYSA-N,C7H6F2O2S,192.19,31.24512201,8.436182944,no mp data,79.85572317,692
12634795,CC1=C(C(=CC=C1)F)O,TRUE,"['H315', 'H318', 'H319', 'H335']",95,89.08045977,48.99425287,0,100,18,FPPAKOISAFCWJT-UHFFFAOYSA-N,C7H7FO,126.13,47.60960913,12.85459447,no mp data,79.84884734,693
12674,COC(=O)CC(C(=O)OC)O,TRUE,"['H226', 'H317', 'H318']",50,94.25287356,51.83908046,0,100,18,YSEKNCXYRGKTBJ-UHFFFAOYSA-N,C6H10O5,162.14,37.03589491,9.999691625,no mp data,79.83877208,694
10285815,COC(=O)CC(C(=O)OC)O,TRUE,"['H226', 'H317', 'H318']",50,94.25287356,51.83908046,0,100,18,YSEKNCXYRGKTBJ-BYPYZUCNSA-N,C6H10O5,162.14,37.03589491,9.999691625,no mp data,79.83877208,694
10920832,C1C(COC1=O)C2=CC=CC=C2,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,YFNSPPHTAARSPD-VIFPVBQESA-N,C10H10O2,162.18,37.02676039,9.997225305,no mp data,79.83630576,696
5356585,CC(=O)C=CC1=CC=CC=C1O,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,OIKUPYQBJLSNAS-VOTSOKGWSA-N,C10H10O2,162.18,37.02676039,9.997225305,no mp data,79.83630576,696
88701,CCC(=O)CCC1=CC=CC=C1,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,GLVAUXMKXKUEEA-UHFFFAOYSA-N,C11H14O,162.23,37.01534858,9.994144116,no mp data,79.83322458,698
75294,C1=CC=C(C=C1)CC2=C(C=C(C=C2)O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,QVFIWTNWKHFVEH-UHFFFAOYSA-N,C13H12O2,200.23,29.99051091,8.097437946,no mp data,79.83307013,699
5312700,C#CCCCCCC(=O)O,TRUE,"['H314', 'H335']",75,91.37931034,50.25862069,0,100,18,WJBHDZBQZOMDFF-UHFFFAOYSA-N,C8H12O2,140.18,42.83778,11.5662006,no mp data,79.82482129,700
3875765,C1=CC(=C(C=C1O)C#N)C#N,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,FTVOPKROFUTOKY-UHFFFAOYSA-N,C8H4N2O,144.13,41.66377576,11.24921945,no mp data,79.8239321,701
169732,C(CCC=O)CCC(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,OOFMTFUTWFAVGC-UHFFFAOYSA-N,C7H12O3,144.17,41.65221613,11.24609836,no mp data,79.820811,702
65097,CCC(C(C(=O)O)N)O,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,LGVJIYCMHMKTPB-UHFFFAOYSA-N,C5H11NO3,133.15,45.09951183,12.17686819,no mp data,79.80330498,703
16769017,C1CC(C1)(C2=CC=C(C=C2)F)C(=O)O,TRUE,['H318'],25,97.12643678,53.41954023,0,100,18,DLRUUSGLTWPTQG-UHFFFAOYSA-N,C11H11FO2,194.2,30.92173018,8.348867147,no mp data,79.76840738,704
221509,CCCOC1=CC=CC=C1OCCC,TRUE,['H318'],25,97.12643678,53.41954023,0,100,18,XUIKECLBCZBUCM-UHFFFAOYSA-N,C12H18O2,194.27,30.91058836,8.345858856,no mp data,79.76539909,705
565162,C1=CC=C(C(=C1)O)OC2=CC=CC=C2O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,VXHYVVAUHMGCEX-UHFFFAOYSA-N,C12H10O3,202.21,29.69684981,8.018149449,no mp data,79.75378163,706
84204,CCOC(=O)CCCCCCC(=O)O,TRUE,"['H315', 'H319']",20,97.70114943,53.73563218,0,100,18,KCFVQEAPUOVXTH-UHFFFAOYSA-N,C10H18O4,202.25,29.69097651,8.016563659,no mp data,79.75219584,707
6604769,C1C(NC1C(=O)O)C(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,JMVIGOFRIJJUAW-HRFVKAFMSA-N,C5H7NO4,145.11,41.38239956,11.17324788,no mp data,79.74796052,708
2733517,C1C(NC1C(=O)O)C(=O)O,TRUE,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100,18,JMVIGOFRIJJUAW-WSOKHJQSSA-N,C5H7NO4,145.11,41.38239956,11.17324788,no mp data,79.74796052,708
67678,C(C(C(=O)O)N)SSCC(C(=O)O)N,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,LEVWYRKDKASIDU-IMJSIDKUSA-N,C6H12N2O4S2,240.3,24.98959634,6.747191011,260.5,79.74719101,710
6857538,C(C(C(=O)O)N)SSCC(C(=O)O)N,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,LEVWYRKDKASIDU-QWWZWVQMSA-N,C6H12N2O4S2,240.3,24.98959634,6.747191011,no mp data,79.74719101,710
3036261,C(C(C(=O)O)N)SSCC(C(=O)O)N,TRUE,Not classified as a hazardous substance,0,100,55,0,100,18,LEVWYRKDKASIDU-WUCPZUCCSA-N,C6H12N2O4S2,240.3,24.98959634,6.747191011,no mp data,79.74719101,710
19838781,CC(CON)O,TRUE,"['H302', 'H312', 'H314', 'H332']",175,79.88505747,43.93678161,0,100,18,NDJYVTLJWDGQGL-UHFFFAOYSA-N,C3H9NO2,91.11,65.90934036,17.7955219,no mp data,79.73230351,713
20210,C(CCC(=O)O)CCBr,TRUE,['H314'],25,97.12643678,53.41954023,0,100,18,NVRVNSHHLPQGCU-UHFFFAOYSA-N,C6H11BrO2,195.05,30.7869777,8.312483978,35,79.73202421,714
92824,C(C(C(=O)O)O)C(=O)O,TRUE,"['H315', 'H318', 'H335']",85,90.22988506,49.62643678,0,100,18,BJEPYKJPYRNKOW-UWTATZPHSA-N,C4H6O5,134.09,44.78335446,12.09150571,101,79.71794249,715
151277,C(C(C(=O)O)N)SC(=O)N,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,YOAUVDYBDJTJJP-REOHCLBHSA-N,C4H8N2O3S,164.19,36.57348194,9.874840124,no mp data,79.71392058,716
265882,C(C(C(=O)O)N)SC(=O)N,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,YOAUVDYBDJTJJP-UHFFFAOYSA-N,C4H8N2O3S,164.19,36.57348194,9.874840124,no mp data,79.71392058,716
36690000,C(C(C(=O)O)N)SC(=O)N,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,YOAUVDYBDJTJJP-UWTATZPHSA-N,C4H8N2O3S,164.19,36.57348194,9.874840124,no mp data,79.71392058,716
7012,CCC(C1=CC=CC=C1)C(=O)O,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,OFJWFSNDPCAWDK-UHFFFAOYSA-N,C10H12O2,164.2,36.57125457,9.874238733,47.5,79.71331919,719
785329,CCC(C1=CC=CC=C1)C(=O)O,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,OFJWFSNDPCAWDK-VIFPVBQESA-N,C10H12O2,164.2,36.57125457,9.874238733,no mp data,79.71331919,719
21648,CC(=O)CCC1=CC=C(C=C1)O,TRUE,['H302'],50,94.25287356,51.83908046,0,100,18,NJGBTKGETPDVIK-UHFFFAOYSA-N,C10H12O2,164.2,36.57125457,9.874238733,82.5,79.71331919,719
