HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,SCALED Health,HEALTH PI,Environmental Score,SCALED ENV,ENV PI,HBD_InChIKey,HBD_MolecularFormula,HBD_MolecularWeight,SCALED MW,MW PI,HBD_mp,TOTAL PI,RANK,HBD
19846,CC(C)OCC(C)O,True,"['H226', 'H319']",10,98.85057471,54.36781609,0,100.0,18.0,AFHJYKBGDDJSRR-UHFFFAOYSA-N,C6H14O2,118.17,50.81662012,13.72048743,no mp data,86.08830353,109,1-Isopropoxy-2-propanol
81326,CC1(CC1)C(=O)O,True,"['H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,DIZKLZKLNKQFGB-UHFFFAOYSA-N,C5H8O2,100.12,59.97802637,16.19406712,no mp data,86.03314758,110,1-Methylcyclopropanecarboxylic acid
2724854,C(CCO)CO,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,WERYXYBDKMZEQL-MBXGXEIXSA-N,C4H10O2,100.18,59.94210421,16.18436814,no mp data,86.0234486,111,"1,4-Butanediol-d10"
256876,CC(C(=O)O)F,True,"['H302', 'H314']",75,91.37931034,50.25862069,0,100.0,18.0,ZVZPFTCEXIGSHM-UHFFFAOYSA-N,C3H5FO2,92.07,65.22211361,17.60997067,no mp data,85.86859136,112,2-Fluoropropionic acid
85763,C(CC(CO)O)CO,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,WEAYWASEBDOLRG-UHFFFAOYSA-N,C5H12O3,120.15,49.97919268,13.49438202,no mp data,85.86219811,113,"Pentane-1,2,5-triol"
67576,COC1=CC=CC=C1F,True,['H226'],0,100.0,55.0,0,100.0,18.0,JIXDOBAQOWOUPA-UHFFFAOYSA-N,C7H7FO,126.13,47.60960913,12.85459447,-39,85.85459447,114,2-Fluoroanisole
9987,COC1=CC=C(C=C1)F,True,['H226'],0,100.0,55.0,0,100.0,18.0,VIPWUFMFHBIKQI-UHFFFAOYSA-N,C7H7FO,126.13,47.60960913,12.85459447,-45,85.85459447,114,4-Fluoroanisole
9975,COC1=CC(=CC=C1)F,True,['H226'],0,100.0,55.0,0,100.0,18.0,MFJNOXOAIFNSBX-UHFFFAOYSA-N,C7H7FO,126.13,47.60960913,12.85459447,-35,85.85459447,114,3-Fluoroanisole
9257,C1=NC=NN1,True,"['H302', 'H319', 'H361d', 'H361', 'H313']",170,80.45977011,44.25287356,0,100.0,18.0,NSPMIYGKQJPBQR-UHFFFAOYSA-N,C2H3N3,69.07,86.94078471,23.47401187,120-121 ,85.72688544,117,"1,2,4-Triazole"
93000,CCCC(CO)O,True,"['H304', 'H318', 'H319']",45,94.82758621,52.15517241,0,100.0,18.0,WCVRQHFDJLLWFE-UHFFFAOYSA-N,C5H12O2,104.15,57.65722516,15.56745079,no mp data,85.72262321,118,"1,2-Pentanediol"
10430,CC(C)CC(=O)O,True,"['H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,GWYFCOCPABKNJV-UHFFFAOYSA-N,C5H10O2,102.13,58.79761089,15.87535494,-29.3,85.7144354,119,Isovaleric acid
16217396,CCCC(=O)O,True,"['H314', 'H412']",25,97.12643678,53.41954023,50,85.71428571,15.42857143,FERIUCNNQQJTOY-FNQDQTMCSA-N,C4H8O2,96.15,62.45449818,16.86271451,no mp data,85.71082617,120,Butyric acid-d8
8129,CCCCCCCO,True,"['H319', 'H227', 'H315']",20,97.70114943,53.73563218,0,100.0,18.0,BBMCTIGTTCKYKF-UHFFFAOYSA-N,C7H16O,116.2,51.67814114,13.95309811,-34,85.68873029,121,1-Heptanol
2735857,C1=CN(C=N1)C#N,True,"['H302', 'H318']",75,91.37931034,50.25862069,0,100.0,18.0,SLPWXZZHNSOZPX-UHFFFAOYSA-N,C4H3N3,93.09,64.50746589,17.41701579,no mp data,85.67563648,122,1H-Imidazole-1-carbonitrile
3016164,CCNCC(C)O,True,"['H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,UCYJVNBJCIZMTJ-UHFFFAOYSA-N,C5H13NO,103.16,58.21054672,15.71684762,no mp data,85.55592808,123,1-(Ethylamino)propan-2-ol
71309358,CCC(C)O,True,"['H226', 'H319', 'H335', 'H336']",110,87.35632184,48.04597701,0,100.0,18.0,BTANRVKWQNVYAZ-CBZKUFJVSA-N,C4H10O,83.18,72.19283482,19.492065399999998,no mp data,85.53804241,124,"1,1,1,2,3,3,4,4,4-Nonadeuteriobutan-2-ol"
2782825,CC(C(=O)O)(F)F,True,"['H314', 'H319']",35,95.97701149,52.78735632,0,100.0,18.0,PMWGIVRHUIAIII-UHFFFAOYSA-N,C3H4F2O2,110.06,54.56114846,14.73151009,no mp data,85.51886641,125,"2,2-Difluoropropionic acid"
3014186,C(CON)O,True,"['H227', 'H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,WWWTWPXKLJTKPM-UHFFFAOYSA-N,C2H7NO2,77.08,77.90607161,21.03463934,no mp data,85.50015658,126,2-(Aminooxy)ethanol
29846,CCC(C)(CC)C(=O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,LHJPKLWGGMAUAN-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,85.45467814,127,2-Ethyl-2-methylbutanoic acid
7824,CCCCCC(=O)OC,True,['H226'],0,100.0,55.0,0,100.0,18.0,NUKZAGXMHTUAFE-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,-71,85.45467814,127,Methyl hexanoate
17775974,CC(C(F)F)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,AKVKBTWZKYWPNV-UHFFFAOYSA-N,C3H6F2O,96.08,62.5,16.875,no mp data,85.44971264,129,"1,1-Difluoropropan-2-ol"
24955,C1=CN=C(N1)C=O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,XYHKNCXZYYTLRG-UHFFFAOYSA-N,C4H4N2O,96.09,62.49349568,16.87324383,no mp data,85.44795648,130,1H-Imidazole-2-carbaldehyde
14057,CC(C)(C)CC(=O)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,MLMQPDHYNJCQAO-UHFFFAOYSA-N,C6H12O2,116.16,51.69593664,13.95790289,6.5,85.37744312,131,"3,3-Dimethylbutyric acid"
92821,CCCOC(=O)C(C)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,ILVGAIQLOCKNQA-UHFFFAOYSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132,Propyl lactate
61160,CC(C)OC(=O)C(C)O,True,['H226'],0,100.0,55.0,0,100.0,18.0,KIWATKANDHUUOB-UHFFFAOYSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132,Isopropyl lactate
94609,CC(C)OC(=O)C(C)O,True,['H226'],0,100.0,55.0,0,100.0,18.0,KIWATKANDHUUOB-YFKPBYRVSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132,"Propanoic acid, 2-hydroxy-, 1-methylethyl ester, (2S)-"
10942461,CC(C)OC(=O)C(C)O,True,['H226'],0,100.0,55.0,0,100.0,18.0,KIWATKANDHUUOB-RXMQYKEDSA-N,C6H12O3,132.16,45.43734867,12.26808414,no mp data,85.26808414,132,Isopropyl-(R)-lactate
74710,CC1=CC=C(O1)C(=O)O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,OVOCLWJUABOAPL-UHFFFAOYSA-N,C6H6O3,126.11,47.61715962,12.8566331,109.5,85.22444919,136,5-Methylfuran-2-carboxylic acid
5960,C(C(C(=O)O)N)C(=O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,CKLJMWTZIZZHCS-REOHCLBHSA-N,C4H7NO4,133.1,45.11645379,12.18144252,270,85.18144252,137,Aspartic acid
83887,C(C(C(=O)O)N)C(=O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,CKLJMWTZIZZHCS-UWTATZPHSA-N,C4H7NO4,133.1,45.11645379,12.18144252,272.5,85.18144252,137,D-Aspartic acid
424,C(C(C(=O)O)N)C(=O)O,True,[],0,100.0,55.0,0,100.0,18.0,CKLJMWTZIZZHCS-UHFFFAOYSA-N,C4H7NO4,133.1,45.11645379,12.18144252,no mp data,85.18144252,137,DL-Aspartic acid
15268841,CCOC(C)C(=O)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,XBHQOMRKOUANQQ-UHFFFAOYSA-N,C5H10O3,118.13,50.83382714,13.72513333,no mp data,85.14467356,140,2-Ethoxypropanoic acid
71308856,CCCCCC(=O)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,FUZZWVXGSFPDMH-MPOCSFTDSA-N,C6H12O2,118.14,50.82952429,13.72397156,no mp data,85.14351179,141,"(1,2-13C2)Hexanoic acid"
78211,C(CN)CNCCO,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,GHKSKVKCKMGRDU-UHFFFAOYSA-N,C5H14N2O,118.18,50.81232019,13.71932645,no mp data,85.13886668,142,"N-(2-Hydroxyethyl)-1,3-propanediamine"
4,CC(CN)O,True,"['H314', 'H312', 'H318', 'H302', 'H227']",150,82.75862069,45.51724138,0,100.0,18.0,HXKKHQJGJAFBHI-UHFFFAOYSA-N,C3H9NO,75.11,79.94940754,21.58634003,1,85.10358141,143,1-Aminopropan-2-ol
9086,C(CN)CO,True,"['H302', 'H312', 'H314', 'H318', 'H227']",150,82.75862069,45.51724138,0,100.0,18.0,WUGQZFFCHPXWKQ-UHFFFAOYSA-N,C3H9NO,75.11,79.94940754,21.58634003,11,85.10358141,143,3-Aminopropanol
8087,CC(COCC(C)O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,AZUXKVXMJOIAOF-UHFFFAOYSA-N,C6H14O3,134.17,44.75665201,12.08429604,-40,85.08429604,145,"1,1'-Oxydi-2-propanol"
7678,CC(=O)CC1=CC=CC=C1,True,['H227'],0,100.0,55.0,0,100.0,18.0,QCCDLTOVEPVEJK-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,-15,85.08429604,145,Phenylacetone
61153,COC1=CC=CC=C1C=C,True,['H226'],0,100.0,55.0,0,100.0,18.0,SFBTTWXNCQVIEC-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,29,85.08429604,145,2-Vinylanisole
7014876,CCCC(C)O,True,"['H226', 'H332', 'H335']",100,88.50574713,48.67816092,0,100.0,18.0,JYVLIDXNZAXMDK-RXMQYKEDSA-N,C5H12O,88.15,68.12251843,18.39307998,no mp data,85.0712409,148,(R)-(-)-2-Pentanol
2724896,CCCC(C)O,True,"['H226', 'H332', 'H335']",100,88.50574713,48.67816092,0,100.0,18.0,JYVLIDXNZAXMDK-YFKPBYRVSA-N,C5H12O,88.15,68.12251843,18.39307998,no mp data,85.0712409,148,(S)-(+)-2-Pentanol
14351759,CN1C=NC=C1N,True,['H301'],75,91.37931034,50.25862069,0,100.0,18.0,JKYQSWDQLDFSSJ-UHFFFAOYSA-N,C4H7N3,97.12,61.83072488,16.69429572,no mp data,84.95291641,150,1-Methyl-1H-imidazol-5-amine
9964084,CC(CC(=O)O)S,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,RQPNXPWEGVCPCX-UHFFFAOYSA-N,C4H8O2S,120.17,49.97087459,13.49213614,no mp data,84.91167637,151,3-Mercaptobutanoic acid
12241224,CC(C)C(=O)O,True,"['H302', 'H312']",100,88.50574713,48.67816092,0,100.0,18.0,KQNPFQTWMSNSAP-AZXPZELESA-N,C4H8O2,89.1,67.39618406,18.196969699999997,no mp data,84.87513062,152,Isobutyric acid-1-13C
16213024,C(COCCO)O,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,MTHSVFCYNBDYFN-KCZCTXNHSA-N,C4H10O3,108.13,55.53500416,14.99445112,no mp data,84.83353158,153,Di(ethylene glycol-d2)
71308863,CCCCCCO,True,"['H226', 'H302']",50,94.25287356,51.83908046,0,100.0,18.0,ZSIAUFGUXNUGDI-IDEBNGHGSA-N,C6H14O,108.13,55.53500416,14.99445112,no mp data,84.83353158,153,1-Hexanol-13C6
11815351,CCCCC1=NC=CN1,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,SLLDUURXGMDOCY-UHFFFAOYSA-N,C7H12N2,124.18,48.35722339,13.05645031,no mp data,84.79208249999999,155,2-Butylimidazole
11040,CC(C(=O)OC)O,True,"['H226', 'H319', 'H335']",60,93.10344828,51.20689655,0,100.0,18.0,LPEKGGXMPWTOCB-UHFFFAOYSA-N,C4H8O3,104.1,57.68491835,15.57492795,-66,84.78182451,156,Methyl lactate
94386,CC(C(=O)OC)O,True,"['H226', 'H319', 'H335']",60,93.10344828,51.20689655,0,100.0,18.0,LPEKGGXMPWTOCB-VKHMYHEASA-N,C4H8O3,104.1,57.68491835,15.57492795,no mp data,84.78182451,156,Methyl (S)-(-)-lactate
637514,CC(C(=O)OC)O,True,"['H226', 'H319', 'H335']",60,93.10344828,51.20689655,0,100.0,18.0,LPEKGGXMPWTOCB-GSVOUGTGSA-N,C4H8O3,104.1,57.68491835,15.57492795,no mp data,84.78182451,156,Methyl (R)-(+)-lactate
9016,COC1=CC=C(C=C1)OC,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,OHBQPCCCRFSCAX-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,55-56,84.73530689,159,"1,4-Dimethoxybenzene"
11432,C1=NN=CN1N,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,FMCUPJKTGNBGEC-UHFFFAOYSA-N,C2H4N4,84.08,71.42007612,19.28342055,82.5,84.69721366,160,"4-Amino-1,2,4-triazole"
11708047,C1=NN(C=N1)N,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,NHAZGSRLKBTDBF-UHFFFAOYSA-N,C2H4N4,84.08,71.42007612,19.28342055,no mp data,84.69721366,160,"1-Amino-1,2,4-triazole"
8064,C(CCO)CO,True,"['H302', 'H336']",100,88.50574713,48.67816092,0,100.0,18.0,WERYXYBDKMZEQL-UHFFFAOYSA-N,C4H10O2,90.12,66.63337772,17.99101198,20,84.6691729,162,"1,4-Butanediol"
12249098,CCCCC(=O)O,True,"['H314', 'H412']",25,97.12643678,53.41954023,50,85.71428571,15.42857143,NQPDZGIKBAWPEJ-HOSYLAQJSA-N,C5H10O2,103.12,58.23312645,15.72294414,no mp data,84.5710558,163,Valeric acid-1-13C
77907,CCCC1=CC=CO1,True,"['H226', 'H317', 'H334']",50,94.25287356,51.83908046,0,100.0,18.0,CPLJMYOQYRCCBY-UHFFFAOYSA-N,C7H10O,110.15,54.51656832,14.71947345,no mp data,84.55855391,164,2-Propylfuran
16213452,C(C(C(=O)O)N)C(=O)O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,CKLJMWTZIZZHCS-NSQKCYGPSA-N,C4H7NO4,134.1,44.78001491,12.09060403,no mp data,84.45842012,165,(2S)-2-Amino(413C)butanedioic acid
58,CCC(=O)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,TYEYBOSBBBHJIV-UHFFFAOYSA-N,C4H6O3,102.09,58.82064845,15.88157508,33,84.45628772,166,2-Oxobutanoic acid
122516,CC(C(=O)OCCO)O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,YVOWOLLEVWDWOH-UHFFFAOYSA-N,C5H10O4,134.13,44.76999925,12.0878998,no mp data,84.45571589,167,2-Hydroxyethyl lactate
2733293,C1CC(C(C1)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,VCVOSERVUCJNPR-SYDPRGILSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168,"cis-1,2-Cyclopentanediol"
225711,C1CC(C(C1)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,VCVOSERVUCJNPR-RFZPGFLSSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168,"trans-1,2-Cyclopentanediol"
11400736,C1CC(C(C1)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,VCVOSERVUCJNPR-WHFBIAKZSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168,"(1S,2S)-Cyclopentane-1,2-diol"
95497,C1CC(C(C1)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,VCVOSERVUCJNPR-UHFFFAOYSA-N,C5H10O2,102.13,58.79761089,15.87535494,no mp data,84.45006758,168,"1,2-Cyclopentanediol"
12297,CCCCC(C)O,True,"['H226', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,QNVRIHYSUZMSGM-UHFFFAOYSA-N,C6H14O,102.17,58.77459137,15.86913967,no mp data,84.44385231,172,2-Hexanol
12603288,CNC1=CN=CN1C,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,JQZPHNUZEVAIJA-UHFFFAOYSA-N,C5H9N3,111.15,54.02609087,14.58704453,no mp data,84.42612499,173,"N,1-Dimethyl-1H-Imidazol-5-amine"
12209347,COC1=CC=CC=C1,True,"['H226', 'H302']",50,94.25287356,51.83908046,0,100.0,18.0,RDOXTESZEPMUJZ-FIBGUPNXSA-N,C7H8O,111.16,54.02123066,14.58573228,no mp data,84.42481274,174,Methoxy-d3-benzene
3157480,CC1=NC=CN1CCN,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,QKVROWZQJVDFSO-UHFFFAOYSA-N,C6H11N3,125.17,47.97475433,12.95318367,no mp data,84.37272390000001,175,2-(2-Methyl-1H-imidazol-1-yl)ethanamine
520911,CC1=CC=C(O1)CO,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,VOZFDEJGHQWZHU-UHFFFAOYSA-N,C6H8O2,112.13,53.55391064,14.45955587,no mp data,84.29863633,176,5-Methylfurfuryl alcohol
439691,CCC(C(=O)O)N,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,QWCKQJZIFLGMSD-GSVOUGTGSA-N,C4H9NO2,103.12,58.23312645,15.72294414,no mp data,84.29765679,177,D-2-Aminobutyric acid
10932,CC(CC(=O)O)N,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,OQEBBZSWEGYTPG-UHFFFAOYSA-N,C4H9NO2,103.12,58.23312645,15.72294414,193,84.29765679,177,3-Aminobutanoic acid
71309430,CCCCC(=O)O,True,"['H314', 'H412']",25,97.12643678,53.41954023,50,85.71428571,15.42857143,NQPDZGIKBAWPEJ-VMIGTVKRSA-N,C5H10O2,105.11,57.13062506,15.42526877,no mp data,84.27338042,179,"(3,4,5-13C3)Pentanoic acid"
4377950,C#CCCCCC(=O)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,OFCPMJGTZUVUSM-UHFFFAOYSA-N,C7H10O2,126.15,47.60206104,12.85255648,no mp data,84.27209671,180,6-Heptynoic acid
10883,CCOC(=O)CCC(=O)C,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,GMEONFUTDYJSNV-UHFFFAOYSA-N,C7H12O3,144.17,41.65221613,11.24609836,< 25 ,84.24609836,181,Ethyl levulinate
12225307,CCCCCO,True,"['H226', 'H315', 'H332', 'H335']",110,87.35632184,48.04597701,0,100.0,18.0,AMQJEAYHLZJPGS-HOSYLAQJSA-N,C5H12O,89.14,67.36594122,18.18880413,no mp data,84.23478114,182,Amyl alcohol-1-13C
246523,CC(CC(=O)O)C(=O)C,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,NFIWUVRBASXMGK-UHFFFAOYSA-N,C6H10O3,130.14,46.14261564,12.45850622,no mp data,84.19413841,183,3-Methyl-4-oxopentanoic acid
225902,CC(CC(=O)C)C(=O)O,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,UZTJTTKEYGHTNM-UHFFFAOYSA-N,C6H10O3,130.14,46.14261564,12.45850622,no mp data,84.19413841,183,2-Methyl-4-oxopentanoic acid
18407,CC(=O)CCCC(=O)O,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,MGTZCLMLSSAXLD-UHFFFAOYSA-N,C6H10O3,130.14,46.14261564,12.45850622,13.5,84.19413841,183,4-Acetylbutyric acid
521280,CC(C)C(CO)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,HJJZIMFAIMUSBW-UHFFFAOYSA-N,C5H12O2,104.15,57.65722516,15.56745079,no mp data,84.14216344,186,"3-Methylbutane-1,2-diol"
8107,COCCCCO,True,"['H226', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,KOVAQMSVARJMPH-UHFFFAOYSA-N,C5H12O2,104.15,57.65722516,15.56745079,no mp data,84.14216344,186,4-Methoxybutan-1-ol
1128,C1CCS(=O)C1,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,ISXOBTBCNRIIQO-UHFFFAOYSA-N,C4H8OS,104.17,57.64615532,15.56446194,no mp data,84.13917458,188,Tetramethylene sulfoxide
5961,C(CC(=O)N)C(C(=O)O)N,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,ZDXPYRJPNDTMRX-VKHMYHEASA-N,C5H10N2O3,146.14,41.09073491,11.09449843,184-185 ,84.09449843,189,Glutamine
69420,C(CCCCO)CCCO,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,OEIJHBUUFURJLI-UHFFFAOYSA-N,C8H18O2,146.23,41.06544485,11.08767011,63,84.08767011,190,"1,8-Octanediol"
71309368,C(COCCO)O,True,['H302'],50,94.25287356,51.83908046,0,100.0,18.0,MTHSVFCYNBDYFN-SVYQBANQSA-N,C4H10O3,114.17,52.59700447,14.20119121,no mp data,84.04027167,191,"1,1,2,2-Tetradeuterio-2-(1,1,2,2-tetradeuterio-2-hydroxyethoxy)ethanol"
8498,CC(C)N(CCO)CCO,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,HHRGNKUNRVABBN-UHFFFAOYSA-N,C7H17NO2,147.22,40.78929493,11.01310963,no mp data,84.01310963,192,"Ethanol, 2,2'-[(1-methylethyl)imino]bis-"
71077,C(C(C(=O)O)N)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,MTCFGRXMJLQNBG-UWTATZPHSA-N,C3H7NO3,105.09,57.14149776,15.4282044,229,84.00291704,193,D-Serine
177691,CCCCOC(C)CO,True,"['H226', 'H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,WGKZYJXRTIPTCV-UHFFFAOYSA-N,C7H16O2,132.2,45.42360061,12.26437216,no mp data,84.00000435,194,2-Butoxy-1-propanol
2793719,C1=C(OC(=C1)C(=O)O)C=O,True,['H319'],10,98.85057471,54.36781609,0,100.0,18.0,SHNRXUWGUKDPMA-UHFFFAOYSA-N,C6H4O4,140.09,42.86530088,11.57363124,no mp data,83.94144733,195,5-Formyl-2-furancarboxylic Acid
16212921,CCCCCCO,True,"['H226', 'H302']",50,94.25287356,51.83908046,0,100.0,18.0,ZSIAUFGUXNUGDI-UTBWLCBWSA-N,C6H14O,115.25,52.10412148,14.0681128,no mp data,83.90719326,196,1-Hexan-d13-ol
12218980,C(CCO)CO,True,"['H302', 'H336']",100,88.50574713,48.67816092,0,100.0,18.0,WERYXYBDKMZEQL-LNLMKGTHSA-N,C4H10O2,94.15,63.78120021,17.22092406,no mp data,83.89908498,197,"1,4-Butanediol-2,2,3,3-d4"
15271,CCC(C)CCC(=O)O,True,"['H226', 'H314']",25,97.12643678,53.41954023,0,100.0,18.0,DIVCBWJKVSFZKJ-UHFFFAOYSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,83.87421837,198,4-Methylhexanoic acid
6999858,CCCCC(C)C(=O)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,CVKMFSAVYPAZTQ-ZCFIWIBFSA-N,C7H14O2,130.18,46.12843755,12.45467814,no mp data,83.87421837,198,(r)-2-Methylhexanoic acid
6137,CSCCC(C(=O)O)N,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,FFEARJCKVFRZRR-BYPYZUCNSA-N,C5H11NO2S,149.21,40.24529187,10.86622881,280-282 ,83.86622881,200,Methionine
18302,C(CO)C(CO)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,ARXKVVRQIIOZGF-UHFFFAOYSA-N,C4H10O3,106.12,56.58688277,15.27845835,no mp data,83.85317099,201,"1,2,4-Butanetriol"
6994279,C(CO)C(CO)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,ARXKVVRQIIOZGF-SCSAIBSYSA-N,C4H10O3,106.12,56.58688277,15.27845835,no mp data,83.85317099,201,"(r)-Butane-1,2,4-triol"
11170931,COC(CO)CO,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,RKOGJKGQMPZCGG-UHFFFAOYSA-N,C4H10O3,106.12,56.58688277,15.27845835,no mp data,83.85317099,201,"1,3-Propanediol, 2-methoxy-"
120291,C(CCO)CCF,True,"['H227', 'H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,FQBZGBYYKHMJFU-UHFFFAOYSA-N,C5H11FO,106.14,56.57622009,15.27557942,no mp data,83.85029207,204,"1-Pentanol, 5-fluoro-"
222656,C(C(C(=O)O)O)C(=O)O,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,BJEPYKJPYRNKOW-REOHCLBHSA-N,C4H6O5,134.09,44.78335446,12.09150571,107,83.82713789,205,(2S)-2-Hydroxybutanedioic acid
7707,C1=CC=C(C=C1)CCC=O,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,YGCZTXZTJXYWCO-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,47,83.81992823,206,3-Phenylpropanal
12507,COC1=CC=C(C=C1)C=C,True,"['H315', 'H319']",20,97.70114943,53.73563218,0,100.0,18.0,UAJRSHJHFRVGMG-UHFFFAOYSA-N,C9H10O,134.17,44.75665201,12.08429604,no mp data,83.81992823,206,4-Methoxystyrene
22386,CCCC(C)O,True,"['H226', 'H332', 'H335', 'H315', 'H319']",120,86.20689655,47.41379310000001,0,100.0,18.0,JYVLIDXNZAXMDK-UHFFFAOYSA-N,C5H12O,88.15,68.12251843,18.39307998,-50,83.80687308,208,2-Pentanol
11428,CCC(CC)O,True,"['H226', 'H315', 'H319', 'H332', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,AQIXEPGDORPWBJ-UHFFFAOYSA-N,C5H12O,88.15,68.12251843,18.39307998,-8,83.80687308,208,3-Pentanol
8172,C(COCCOCCO)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C6H14O4,150.17,39.98801358,10.79676367,2,83.79676367,210,Triethylene glycol
107,C1=CC=C(C=C1)CCC(=O)O,True,Not classified as a hazardous substance,0,100.0,55.0,0,100.0,18.0,XMIIGOLPHOKFCH-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,107,83.79676367,210,3-Phenylpropionic acid
7559,COC(=O)CC1=CC=CC=C1,True,['H227'],0,100.0,55.0,0,100.0,18.0,CRZQGDNQQAALAY-UHFFFAOYSA-N,C9H10O2,150.17,39.98801358,10.79676367,no mp data,83.79676367,210,Methyl phenylacetate
